Date,Daily minimum temperatures,Year,Month,Day,Day of Week,Week of Year,Day of Year,Day Name,Season,Month_sin,Month_cos,DayofWeek_sin,DayofWeek_cos,Rolling Mean 7,Rolling Mean 30,Rolling Std 7,Rolling Std 30,Temp Diff 1d,Temp Diff 7d,Lag 1,Lag 2,Lag 3,Lag 7,Lag 14,Lag 30
1982-10-10,9.4,1982.0,10.0,10.0,6.0,40,283.0,Sunday,Fall,-0.87,0.5,-0.78,0.62,9.14,8.11,3.35,2.94,0.8,-3.8,8.6,10.7,14.9,13.2,7.7,5.0
1982-10-11,5.7,1982.0,10.0,11.0,0.0,41,284.0,Monday,Fall,-0.87,0.5,0.0,1.0,8.54,8.01,3.56,2.97,-3.7,-4.2,9.4,8.6,10.7,9.9,9.2,8.5
1982-10-12,10.9,1982.0,10.0,12.0,1.0,41,285.0,Tuesday,Fall,-0.87,0.5,0.78,0.62,9.43,8.08,3.2,3.02,5.2,6.2,5.7,9.4,8.6,4.7,7.8,9.0
1982-10-13,13.1,1982.0,10.0,13.0,2.0,41,286.0,Wednesday,Fall,-0.87,0.5,0.97,-0.22,10.47,8.39,3.0,3.03,2.2,7.3,10.9,5.7,9.4,5.8,6.3,3.6
1982-10-14,10.4,1982.0,10.0,14.0,3.0,41,287.0,Thursday,Fall,-0.87,0.5,0.43,-0.9,9.83,8.52,2.3,3.03,-2.7,-4.5,13.1,10.9,5.7,14.9,6.3,6.7
1982-10-15,8.2,1982.0,10.0,15.0,4.0,41,288.0,Friday,Fall,-0.87,0.5,-0.43,-0.9,9.47,8.57,2.33,3.01,-2.2,-2.5,10.4,13.1,10.9,10.7,8.6,6.7
1982-10-16,9.8,1982.0,10.0,16.0,5.0,41,289.0,Saturday,Fall,-0.87,0.5,-0.97,-0.22,9.64,8.56,2.3,3.01,1.6,1.2,8.2,10.4,13.1,8.6,6.1,10.1
1982-10-17,7.5,1982.0,10.0,17.0,6.0,41,290.0,Sunday,Fall,-0.87,0.5,-0.78,0.62,9.37,8.31,2.44,2.76,-2.3,-1.9,9.8,8.2,10.4,9.4,13.2,15.0
1982-10-18,5.8,1982.0,10.0,18.0,0.0,42,291.0,Monday,Fall,-0.87,0.5,0.0,1.0,9.39,8.2,2.42,2.79,-1.7,0.1,7.5,9.8,8.2,5.7,9.9,8.9
1982-10-19,9.8,1982.0,10.0,19.0,1.0,42,292.0,Tuesday,Fall,-0.87,0.5,0.78,0.62,9.23,8.34,2.34,2.76,4.0,-1.1,5.8,7.5,9.8,10.9,4.7,5.7
1982-10-20,7.9,1982.0,10.0,20.0,2.0,42,293.0,Wednesday,Fall,-0.87,0.5,0.97,-0.22,8.49,8.46,1.62,2.65,-1.9,-5.2,9.8,5.8,7.5,13.1,5.8,4.2
1982-10-21,8.7,1982.0,10.0,21.0,3.0,42,294.0,Thursday,Fall,-0.87,0.5,0.43,-0.9,8.24,8.62,1.4,2.52,0.8,-1.7,7.9,9.8,5.8,10.4,14.9,4.0
1982-10-22,10.0,1982.0,10.0,22.0,4.0,42,295.0,Friday,Fall,-0.87,0.5,-0.43,-0.9,8.5,8.78,1.54,2.45,1.3,1.8,8.7,7.9,9.8,8.2,10.7,5.3
1982-10-23,10.6,1982.0,10.0,23.0,5.0,42,296.0,Saturday,Fall,-0.87,0.5,-0.97,-0.22,8.61,8.92,1.68,2.42,0.6,0.8,10.0,8.7,7.9,9.8,8.6,6.3
1982-10-24,8.0,1982.0,10.0,24.0,6.0,42,297.0,Sunday,Fall,-0.87,0.5,-0.78,0.62,8.69,8.9,1.64,2.43,-2.6,0.5,10.6,10.0,8.7,7.5,9.4,8.5
1982-10-25,10.2,1982.0,10.0,25.0,0.0,43,298.0,Monday,Fall,-0.87,0.5,0.0,1.0,9.31,8.86,1.1,2.39,2.2,4.4,8.0,10.6,10.0,5.8,5.7,11.5
1982-10-26,15.1,1982.0,10.0,26.0,1.0,43,299.0,Tuesday,Fall,-0.87,0.5,0.78,0.62,10.07,9.11,2.47,2.64,4.9,5.3,10.2,8.0,10.6,9.8,10.9,7.7
1982-10-27,13.9,1982.0,10.0,27.0,2.0,43,300.0,Wednesday,Fall,-0.87,0.5,0.97,-0.22,10.93,9.26,2.62,2.78,-1.2,6.0,15.1,10.2,8.0,7.9,13.1,9.2
1982-10-28,9.2,1982.0,10.0,28.0,3.0,43,301.0,Thursday,Fall,-0.87,0.5,0.43,-0.9,11.0,9.31,2.56,2.76,-4.7,0.5,13.9,15.1,10.2,8.7,10.4,7.8
1982-10-29,9.0,1982.0,10.0,29.0,4.0,43,302.0,Friday,Fall,-0.87,0.5,-0.43,-0.9,10.86,9.4,2.65,2.71,-0.2,-1.0,9.2,13.9,15.1,10.0,8.2,6.3
1982-10-30,13.2,1982.0,10.0,30.0,5.0,43,303.0,Saturday,Fall,-0.87,0.5,-0.97,-0.22,11.23,9.63,2.79,2.73,4.2,2.6,9.0,9.2,13.9,10.6,9.8,6.3
1982-10-31,7.0,1982.0,10.0,31.0,6.0,43,304.0,Sunday,Fall,-0.87,0.5,-0.78,0.62,11.09,9.58,3.0,2.76,-6.2,-1.0,13.2,9.0,9.2,8.0,7.5,8.6
1982-11-01,10.6,1982.0,11.0,1.0,0.0,44,305.0,Monday,Fall,-0.5,0.87,0.0,1.0,11.14,9.73,2.98,2.69,3.6,0.4,7.0,13.2,9.0,10.2,5.8,6.1
1982-11-02,6.9,1982.0,11.0,2.0,1.0,44,306.0,Tuesday,Fall,-0.5,0.87,0.78,0.62,9.97,9.52,2.77,2.65,-3.7,-8.2,10.6,7.0,13.2,15.1,9.8,13.2
1982-11-03,9.5,1982.0,11.0,3.0,2.0,44,307.0,Wednesday,Fall,-0.5,0.87,0.97,-0.22,9.34,9.5,2.16,2.65,2.6,-4.4,6.9,10.6,7.0,13.9,7.9,9.9
1982-11-04,12.5,1982.0,11.0,4.0,3.0,44,308.0,Thursday,Fall,-0.5,0.87,0.43,-0.9,9.81,9.76,2.47,2.55,3.0,3.3,9.5,6.9,10.6,9.2,8.7,4.7
1982-11-05,13.6,1982.0,11.0,5.0,4.0,44,309.0,Friday,Fall,-0.5,0.87,-0.43,-0.9,10.47,10.02,2.8,2.53,1.1,4.6,12.5,9.5,6.9,9.0,10.0,5.8
1982-11-06,17.7,1982.0,11.0,6.0,5.0,44,310.0,Saturday,Fall,-0.5,0.87,-0.97,-0.22,11.11,10.12,3.85,2.75,4.1,4.5,13.6,12.5,9.5,13.2,10.6,14.9
1982-11-07,16.0,1982.0,11.0,7.0,6.0,44,311.0,Sunday,Fall,-0.5,0.87,-0.78,0.62,12.4,10.29,3.75,2.96,-1.7,9.0,17.7,13.6,12.5,7.0,8.0,10.7
1982-11-08,11.3,1982.0,11.0,8.0,0.0,45,312.0,Monday,Fall,-0.5,0.87,0.0,1.0,12.5,10.38,3.7,2.94,-4.7,0.7,16.0,17.7,13.6,10.6,10.2,8.6
1982-11-09,10.5,1982.0,11.0,9.0,1.0,45,313.0,Tuesday,Fall,-0.5,0.87,0.78,0.62,13.01,10.42,2.97,2.94,-0.8,3.6,11.3,16.0,17.7,6.9,15.1,9.4
1982-11-10,14.4,1982.0,11.0,10.0,2.0,45,314.0,Wednesday,Fall,-0.5,0.87,0.97,-0.22,13.71,10.71,2.56,2.88,3.9,4.9,10.5,11.3,16.0,9.5,13.9,5.7
1982-11-11,10.3,1982.0,11.0,11.0,3.0,45,315.0,Thursday,Fall,-0.5,0.87,0.43,-0.9,13.4,10.69,2.85,2.89,-4.1,-2.2,14.4,10.5,11.3,12.5,9.2,10.9
1982-11-12,9.0,1982.0,11.0,12.0,4.0,45,316.0,Friday,Fall,-0.5,0.87,-0.43,-0.9,12.74,10.55,3.29,2.86,-1.3,-4.6,10.3,14.4,10.5,13.6,9.0,13.1
1982-11-13,11.1,1982.0,11.0,13.0,5.0,45,317.0,Saturday,Fall,-0.5,0.87,-0.97,-0.22,11.8,10.58,2.48,2.87,2.1,-6.6,9.0,10.3,14.4,17.7,13.2,10.4
1982-11-14,14.5,1982.0,11.0,14.0,6.0,45,318.0,Sunday,Fall,-0.5,0.87,-0.78,0.62,11.59,10.79,2.09,2.92,3.4,-1.5,11.1,9.0,10.3,16.0,7.0,8.2
1982-11-15,18.0,1982.0,11.0,15.0,0.0,46,319.0,Monday,Fall,-0.5,0.87,0.0,1.0,12.54,11.06,3.19,3.19,3.5,6.7,14.5,11.1,9.0,11.3,10.6,9.8
1982-11-16,12.8,1982.0,11.0,16.0,1.0,46,320.0,Tuesday,Fall,-0.5,0.87,0.78,0.62,12.87,11.24,3.06,3.13,-5.2,2.3,18.0,14.5,11.1,10.5,6.9,7.5
1982-11-17,10.7,1982.0,11.0,17.0,2.0,46,321.0,Wednesday,Fall,-0.5,0.87,0.97,-0.22,12.34,11.4,3.07,2.96,-2.1,-3.7,12.8,18.0,14.5,14.4,9.5,5.8
1982-11-18,9.1,1982.0,11.0,18.0,3.0,46,322.0,Thursday,Fall,-0.5,0.87,0.43,-0.9,12.17,11.38,3.23,2.98,-1.6,-1.2,10.7,12.8,18.0,10.3,12.5,9.8
1982-11-19,8.7,1982.0,11.0,19.0,4.0,46,323.0,Friday,Fall,-0.5,0.87,-0.43,-0.9,12.13,11.4,3.28,2.95,-0.4,-0.3,9.1,10.7,12.8,9.0,13.6,7.9
1982-11-20,12.4,1982.0,11.0,20.0,5.0,46,324.0,Saturday,Fall,-0.5,0.87,-0.97,-0.22,12.31,11.53,3.25,2.91,3.7,1.3,8.7,9.1,10.7,11.1,17.7,8.7
1982-11-21,12.6,1982.0,11.0,21.0,6.0,46,325.0,Sunday,Fall,-0.5,0.87,-0.78,0.62,12.04,11.61,3.11,2.9,0.2,-1.9,12.4,8.7,9.1,14.5,16.0,10.0
1982-11-22,10.3,1982.0,11.0,22.0,0.0,47,326.0,Monday,Fall,-0.5,0.87,0.0,1.0,10.94,11.6,1.69,2.91,-2.3,-7.7,12.6,12.4,8.7,18.0,11.3,10.6
1982-11-23,13.7,1982.0,11.0,23.0,1.0,47,327.0,Tuesday,Fall,-0.5,0.87,0.78,0.62,11.07,11.79,1.88,2.85,3.4,0.9,10.3,12.6,12.4,12.8,10.5,8.0
1982-11-24,16.0,1982.0,11.0,24.0,2.0,47,328.0,Wednesday,Fall,-0.5,0.87,0.97,-0.22,11.83,11.99,2.63,2.93,2.3,5.3,13.7,10.3,12.6,10.7,14.4,10.2
1982-11-25,15.8,1982.0,11.0,25.0,3.0,47,329.0,Thursday,Fall,-0.5,0.87,0.43,-0.9,12.79,12.01,2.69,2.96,-0.2,6.7,16.0,13.7,10.3,9.1,10.3,15.1
1982-11-26,12.1,1982.0,11.0,26.0,4.0,47,330.0,Friday,Fall,-0.5,0.87,-0.43,-0.9,13.27,11.95,2.06,2.94,-3.7,3.4,15.8,16.0,13.7,8.7,9.0,13.9
1982-11-27,12.5,1982.0,11.0,27.0,5.0,47,331.0,Saturday,Fall,-0.5,0.87,-0.97,-0.22,13.29,12.06,2.05,2.89,0.4,0.1,12.1,15.8,16.0,12.4,11.1,9.2
1982-11-28,12.2,1982.0,11.0,28.0,6.0,47,332.0,Sunday,Fall,-0.5,0.87,-0.78,0.62,13.23,12.17,2.08,2.84,-0.3,-0.4,12.5,12.1,15.8,12.6,14.5,9.0
1982-11-29,13.7,1982.0,11.0,29.0,0.0,48,333.0,Monday,Fall,-0.5,0.87,0.0,1.0,13.71,12.18,1.63,2.84,1.5,3.4,12.2,12.5,12.1,10.3,18.0,13.2
1982-11-30,16.1,1982.0,11.0,30.0,1.0,48,334.0,Tuesday,Fall,-0.5,0.87,0.78,0.62,14.06,12.49,1.86,2.76,2.4,2.4,13.7,12.2,12.5,13.7,12.8,7.0
1982-12-01,15.5,1982.0,12.0,1.0,2.0,48,335.0,Wednesday,Winter,-0.0,1.0,0.97,-0.22,13.99,12.65,1.78,2.79,-0.6,-0.5,16.1,13.7,12.2,16.0,10.7,10.6
1982-12-02,10.3,1982.0,12.0,2.0,3.0,48,336.0,Thursday,Winter,-0.0,1.0,0.43,-0.9,13.2,12.76,2.04,2.61,-5.2,-5.5,15.5,16.1,13.7,15.8,9.1,6.9
1982-12-03,10.5,1982.0,12.0,3.0,4.0,48,337.0,Friday,Winter,-0.0,1.0,-0.43,-0.9,12.97,12.8,2.26,2.57,0.2,-1.6,10.3,15.5,16.1,12.1,8.7,9.5
1982-12-04,11.0,1982.0,12.0,4.0,5.0,48,338.0,Saturday,Winter,-0.0,1.0,-0.97,-0.22,12.76,12.75,2.38,2.59,0.5,-1.5,10.5,10.3,15.5,12.5,12.4,12.5
1982-12-05,11.9,1982.0,12.0,5.0,6.0,48,339.0,Sunday,Winter,-0.0,1.0,-0.78,0.62,12.71,12.69,2.4,2.59,0.9,-0.3,11.0,10.5,10.3,12.2,12.6,13.6
1982-12-06,13.0,1982.0,12.0,6.0,0.0,49,340.0,Monday,Winter,-0.0,1.0,0.0,1.0,12.61,12.53,2.37,2.41,1.1,-0.7,11.9,11.0,10.5,13.7,10.3,17.7
1982-12-07,12.2,1982.0,12.0,7.0,1.0,49,341.0,Tuesday,Winter,-0.0,1.0,0.78,0.62,12.06,12.41,1.8,2.32,-0.8,-3.9,13.0,11.9,11.0,16.1,13.7,16.0
1982-12-08,10.6,1982.0,12.0,8.0,2.0,49,342.0,Wednesday,Winter,-0.0,1.0,0.97,-0.22,11.36,12.38,1.02,2.34,-1.6,-4.9,12.2,13.0,11.9,15.5,16.0,11.3
1982-12-09,13.0,1982.0,12.0,9.0,3.0,49,343.0,Thursday,Winter,-0.0,1.0,0.43,-0.9,11.74,12.47,1.06,2.31,2.4,2.7,10.6,12.2,13.0,10.3,15.8,10.5
1982-12-10,13.0,1982.0,12.0,10.0,4.0,49,344.0,Friday,Winter,-0.0,1.0,-0.43,-0.9,12.1,12.42,0.99,2.29,0.0,2.5,13.0,10.6,12.2,10.5,12.1,14.4
1982-12-11,12.2,1982.0,12.0,11.0,5.0,49,345.0,Saturday,Winter,-0.0,1.0,-0.97,-0.22,12.27,12.48,0.87,2.25,-0.8,1.2,13.0,13.0,10.6,11.0,12.5,10.3
1982-12-12,12.6,1982.0,12.0,12.0,6.0,49,346.0,Sunday,Winter,-0.0,1.0,-0.78,0.62,12.37,12.6,0.86,2.15,0.4,0.7,12.2,13.0,13.0,11.9,12.2,9.0
1982-12-13,18.7,1982.0,12.0,13.0,0.0,50,347.0,Monday,Winter,-0.0,1.0,0.0,1.0,13.19,12.86,2.56,2.4,6.1,5.7,12.6,12.2,13.0,13.0,13.7,11.1
1982-12-14,15.2,1982.0,12.0,14.0,1.0,50,348.0,Tuesday,Winter,-0.0,1.0,0.78,0.62,13.61,12.88,2.62,2.42,-3.5,3.0,18.7,12.6,12.2,12.2,16.1,14.5
1982-12-15,15.3,1982.0,12.0,15.0,2.0,50,349.0,Wednesday,Winter,-0.0,1.0,0.97,-0.22,14.29,12.79,2.3,2.27,0.1,4.7,15.2,18.7,12.6,10.6,15.5,18.0
1982-12-16,13.9,1982.0,12.0,16.0,3.0,50,350.0,Thursday,Winter,-0.0,1.0,0.43,-0.9,14.41,12.83,2.24,2.28,-1.4,0.9,15.3,15.2,18.7,13.0,10.3,12.8
1982-12-17,15.8,1982.0,12.0,17.0,4.0,50,351.0,Friday,Winter,-0.0,1.0,-0.43,-0.9,14.81,13.0,2.2,2.31,1.9,2.8,13.9,15.3,15.2,13.0,10.5,10.7
1982-12-18,13.0,1982.0,12.0,18.0,5.0,50,352.0,Saturday,Winter,-0.0,1.0,-0.97,-0.22,14.93,13.13,2.06,2.18,-2.8,0.8,15.8,13.9,15.3,12.2,11.0,9.1
1982-12-19,13.0,1982.0,12.0,19.0,6.0,50,353.0,Sunday,Winter,-0.0,1.0,-0.78,0.62,14.99,13.27,1.99,2.02,0.0,0.4,13.0,15.8,13.9,12.6,11.9,8.7
1982-12-20,13.7,1982.0,12.0,20.0,0.0,51,354.0,Monday,Winter,-0.0,1.0,0.0,1.0,14.27,13.31,1.15,2.01,0.7,-5.0,13.0,13.0,15.8,18.7,13.0,12.4
1982-12-21,12.0,1982.0,12.0,21.0,1.0,51,355.0,Tuesday,Winter,-0.0,1.0,0.78,0.62,13.81,13.29,1.34,2.02,-1.7,-3.2,13.7,13.0,13.0,15.2,12.2,12.6
1982-12-22,10.8,1982.0,12.0,22.0,2.0,51,356.0,Wednesday,Winter,-0.0,1.0,0.97,-0.22,13.17,13.31,1.57,2.0,-1.2,-4.5,12.0,13.7,13.0,15.3,10.6,10.3
1982-12-23,15.6,1982.0,12.0,23.0,3.0,51,357.0,Thursday,Winter,-0.0,1.0,0.43,-0.9,13.41,13.37,1.81,2.04,4.8,1.7,10.8,12.0,13.7,13.9,13.0,13.7
1982-12-24,15.3,1982.0,12.0,24.0,4.0,51,358.0,Friday,Winter,-0.0,1.0,-0.43,-0.9,13.34,13.35,1.71,2.02,-0.3,-0.5,15.6,10.8,12.0,15.8,13.0,16.0
1982-12-25,13.9,1982.0,12.0,25.0,5.0,51,359.0,Saturday,Winter,-0.0,1.0,-0.97,-0.22,13.47,13.29,1.71,1.97,-1.4,0.9,15.3,15.6,10.8,13.0,12.2,15.8
1982-12-26,13.0,1982.0,12.0,26.0,6.0,51,360.0,Sunday,Winter,-0.0,1.0,-0.78,0.62,13.47,13.32,1.71,1.95,-0.9,0.0,13.9,15.3,15.6,13.0,12.6,12.1
1982-12-27,15.3,1982.0,12.0,27.0,0.0,52,361.0,Monday,Winter,-0.0,1.0,0.0,1.0,13.7,13.41,1.85,1.98,2.3,1.6,13.0,13.9,15.3,13.7,18.7,12.5
1982-12-28,16.3,1982.0,12.0,28.0,1.0,52,362.0,Tuesday,Winter,-0.0,1.0,0.78,0.62,14.31,13.55,1.91,2.03,1.0,4.3,15.3,13.0,13.9,12.0,15.2,12.2
1982-12-29,15.8,1982.0,12.0,29.0,2.0,52,363.0,Wednesday,Winter,-0.0,1.0,0.97,-0.22,15.03,13.62,1.16,2.08,-0.5,5.0,16.3,15.3,13.0,10.8,15.3,13.7
1982-12-30,17.7,1982.0,12.0,30.0,3.0,52,364.0,Thursday,Winter,-0.0,1.0,0.43,-0.9,15.33,13.67,1.54,2.16,1.9,2.1,15.8,16.3,15.3,15.6,13.9,16.1
1982-12-31,16.3,1982.0,12.0,31.0,4.0,52,365.0,Friday,Winter,-0.0,1.0,-0.43,-0.9,15.47,13.7,1.58,2.19,-1.4,1.0,17.7,15.8,16.3,15.3,15.8,15.5
1983-01-01,18.4,1983.0,1.0,1.0,5.0,52,1.0,Saturday,Winter,0.5,0.87,-0.97,-0.22,16.11,13.97,1.74,2.25,2.1,4.5,16.3,17.7,15.8,13.9,13.0,10.3
1983-01-02,15.0,1983.0,1.0,2.0,6.0,52,2.0,Sunday,Winter,0.5,0.87,-0.78,0.62,16.4,14.12,1.24,2.16,-3.4,2.0,18.4,16.3,17.7,13.0,13.0,10.5
1983-01-03,10.9,1983.0,1.0,3.0,0.0,1,3.0,Monday,Winter,0.5,0.87,0.0,1.0,15.77,14.11,2.43,2.17,-4.1,-4.4,15.0,18.4,16.3,15.3,13.7,11.0
1983-01-04,11.4,1983.0,1.0,4.0,1.0,1,4.0,Tuesday,Winter,0.5,0.87,0.78,0.62,15.07,14.1,2.91,2.19,0.5,-4.9,10.9,15.0,18.4,16.3,12.0,11.9
1983-01-05,14.8,1983.0,1.0,5.0,2.0,1,5.0,Wednesday,Winter,0.5,0.87,0.97,-0.22,14.93,14.16,2.9,2.18,3.4,-1.0,11.4,10.9,15.0,15.8,10.8,13.0
1983-01-06,12.1,1983.0,1.0,6.0,3.0,1,6.0,Thursday,Winter,0.5,0.87,0.43,-0.9,14.13,14.15,2.77,2.18,-2.7,-5.6,14.8,11.4,10.9,17.7,15.6,12.2
1983-01-07,12.8,1983.0,1.0,7.0,4.0,1,7.0,Friday,Winter,0.5,0.87,-0.43,-0.9,13.63,14.23,2.63,2.1,0.7,-3.5,12.1,14.8,11.4,16.3,15.3,10.6
1983-01-08,16.2,1983.0,1.0,8.0,5.0,1,8.0,Saturday,Winter,0.5,0.87,-0.97,-0.22,13.31,14.33,2.03,2.11,3.4,-2.2,12.8,12.1,14.8,18.4,13.9,13.0
1983-01-09,15.5,1983.0,1.0,9.0,6.0,1,9.0,Sunday,Winter,0.5,0.87,-0.78,0.62,13.39,14.42,2.1,2.11,-0.7,0.5,16.2,12.8,12.1,15.0,13.0,13.0
1983-01-10,13.0,1983.0,1.0,10.0,0.0,2,10.0,Monday,Winter,0.5,0.87,0.0,1.0,13.69,14.44,1.82,2.08,-2.5,2.1,15.5,16.2,12.8,10.9,15.3,12.2
1983-01-11,10.5,1983.0,1.0,11.0,1.0,2,11.0,Tuesday,Winter,0.5,0.87,0.78,0.62,13.56,14.37,2.03,2.18,-2.5,-0.9,13.0,15.5,16.2,11.4,16.3,12.6
1983-01-12,9.1,1983.0,1.0,12.0,2.0,2,12.0,Wednesday,Winter,0.5,0.87,0.97,-0.22,12.74,14.05,2.53,2.23,-1.4,-5.7,10.5,13.0,15.5,14.8,15.8,18.7
1983-01-13,10.5,1983.0,1.0,13.0,3.0,2,13.0,Thursday,Winter,0.5,0.87,0.43,-0.9,12.51,13.9,2.66,2.31,1.4,-1.6,9.1,10.5,13.0,12.1,17.7,15.2
1983-01-14,11.8,1983.0,1.0,14.0,4.0,2,14.0,Friday,Winter,0.5,0.87,-0.43,-0.9,12.37,13.78,2.67,2.32,1.3,-1.0,10.5,9.1,10.5,12.8,16.3,15.3
1983-01-15,12.7,1983.0,1.0,15.0,5.0,2,15.0,Saturday,Winter,0.5,0.87,-0.97,-0.22,11.87,13.74,2.1,2.33,0.9,-3.5,11.8,10.5,9.1,16.2,18.4,13.9
1983-01-16,12.7,1983.0,1.0,16.0,6.0,2,16.0,Sunday,Winter,0.5,0.87,-0.78,0.62,11.47,13.64,1.47,2.3,0.0,-2.8,12.7,11.8,10.5,15.5,15.0,15.8
1983-01-17,11.5,1983.0,1.0,17.0,0.0,3,17.0,Monday,Winter,0.5,0.87,0.0,1.0,11.26,13.59,1.31,2.34,-1.2,-1.5,12.7,12.7,11.8,13.0,10.9,13.0
1983-01-18,13.8,1983.0,1.0,18.0,1.0,3,18.0,Tuesday,Winter,0.5,0.87,0.78,0.62,11.73,13.61,1.56,2.33,2.3,3.3,11.5,12.7,12.7,10.5,11.4,13.0
1983-01-19,13.3,1983.0,1.0,19.0,2.0,3,19.0,Wednesday,Winter,0.5,0.87,0.97,-0.22,12.33,13.6,1.13,2.33,-0.5,4.2,13.8,11.5,12.7,9.1,14.8,13.7
1983-01-20,11.6,1983.0,1.0,20.0,3.0,3,20.0,Thursday,Winter,0.5,0.87,0.43,-0.9,12.49,13.59,0.89,2.34,-1.7,1.1,13.3,13.8,11.5,10.5,12.1,12.0
1983-01-21,15.4,1983.0,1.0,21.0,4.0,3,21.0,Friday,Winter,0.5,0.87,-0.43,-0.9,13.0,13.74,1.35,2.31,3.8,3.6,11.6,13.3,13.8,11.8,12.8,10.8
1983-01-22,12.4,1983.0,1.0,22.0,5.0,3,22.0,Saturday,Winter,0.5,0.87,-0.97,-0.22,12.96,13.63,1.36,2.29,-3.0,-0.3,15.4,11.6,13.3,12.7,16.2,15.6
1983-01-23,16.9,1983.0,1.0,23.0,6.0,3,23.0,Sunday,Winter,0.5,0.87,-0.78,0.62,13.56,13.69,2.0,2.35,4.5,4.2,12.4,15.4,11.6,12.7,15.5,15.3
1983-01-24,14.7,1983.0,1.0,24.0,0.0,4,24.0,Monday,Winter,0.5,0.87,0.0,1.0,14.01,13.71,1.81,2.36,-2.2,3.2,16.9,12.4,15.4,11.5,13.0,13.9
1983-01-25,10.6,1983.0,1.0,25.0,1.0,4,25.0,Tuesday,Winter,0.5,0.87,0.78,0.62,13.56,13.63,2.23,2.42,-4.1,-3.2,14.7,16.9,12.4,13.8,10.5,13.0
1983-01-26,15.6,1983.0,1.0,26.0,2.0,4,26.0,Wednesday,Winter,0.5,0.87,0.97,-0.22,13.89,13.64,2.35,2.43,5.0,2.3,10.6,14.7,16.9,13.3,9.1,15.3
1983-01-27,10.7,1983.0,1.0,27.0,3.0,4,27.0,Thursday,Winter,0.5,0.87,0.43,-0.9,13.76,13.46,2.52,2.43,-4.9,-0.9,15.6,10.6,14.7,11.6,10.5,16.3
1983-01-28,12.6,1983.0,1.0,28.0,4.0,4,28.0,Friday,Winter,0.5,0.87,-0.43,-0.9,13.36,13.35,2.43,2.4,1.9,-2.8,10.7,15.6,10.6,15.4,11.8,15.8
1983-01-29,13.8,1983.0,1.0,29.0,5.0,4,29.0,Saturday,Winter,0.5,0.87,-0.97,-0.22,13.56,13.22,2.4,2.25,1.2,1.4,12.6,10.7,15.6,12.4,12.7,17.7
1983-01-30,14.3,1983.0,1.0,30.0,6.0,4,30.0,Sunday,Winter,0.5,0.87,-0.78,0.62,13.19,13.15,1.96,2.19,0.5,-2.6,13.8,12.6,10.7,16.9,12.7,16.3
1983-01-31,14.0,1983.0,1.0,31.0,0.0,5,31.0,Monday,Winter,0.5,0.87,0.0,1.0,13.09,13.01,1.88,1.96,-0.3,-0.7,14.3,13.8,12.6,14.7,11.5,18.4
1983-02-01,18.1,1983.0,2.0,1.0,1.0,5,32.0,Tuesday,Winter,0.87,0.5,0.78,0.62,14.16,13.11,2.32,2.14,4.1,7.5,14.0,14.3,13.8,10.6,13.8,15.0
1983-02-02,17.3,1983.0,2.0,2.0,2.0,5,33.0,Wednesday,Winter,0.87,0.5,0.97,-0.22,14.4,13.32,2.57,2.23,-0.8,1.7,18.1,14.0,14.3,15.6,13.3,10.9
1983-02-03,13.0,1983.0,2.0,3.0,3.0,5,34.0,Thursday,Winter,0.87,0.5,0.43,-0.9,14.73,13.38,2.12,2.2,-4.3,2.3,17.3,18.1,14.0,10.7,11.6,11.4
1983-02-04,16.0,1983.0,2.0,4.0,4.0,5,35.0,Friday,Winter,0.87,0.5,-0.43,-0.9,15.21,13.42,1.94,2.24,3.0,3.4,13.0,17.3,18.1,12.6,15.4,14.8
1983-02-05,14.9,1983.0,2.0,5.0,5.0,5,36.0,Saturday,Winter,0.87,0.5,-0.97,-0.22,15.37,13.51,1.85,2.24,-1.1,1.1,16.0,13.0,17.3,13.8,12.4,12.1
1983-02-06,16.2,1983.0,2.0,6.0,6.0,5,37.0,Sunday,Winter,0.87,0.5,-0.78,0.62,15.64,13.62,1.8,2.29,1.3,1.9,14.9,16.0,13.0,14.3,16.9,12.8
1983-02-07,20.3,1983.0,2.0,7.0,0.0,6,38.0,Monday,Winter,0.87,0.5,0.0,1.0,16.54,13.76,2.34,2.56,4.1,6.3,16.2,14.9,16.0,14.0,14.7,16.2
1983-02-08,22.5,1983.0,2.0,8.0,1.0,6,39.0,Tuesday,Winter,0.87,0.5,0.78,0.62,17.17,13.99,3.24,3.0,2.2,4.4,20.3,16.2,14.9,18.1,10.6,15.5
1983-02-09,17.2,1983.0,2.0,9.0,2.0,6,40.0,Wednesday,Winter,0.87,0.5,0.97,-0.22,17.16,14.13,3.24,3.05,-5.3,-0.1,22.5,20.3,16.2,17.3,15.6,13.0
1983-02-10,15.9,1983.0,2.0,10.0,3.0,6,41.0,Thursday,Winter,0.87,0.5,0.43,-0.9,17.57,14.31,2.77,2.99,-1.3,2.9,17.2,22.5,20.3,13.0,10.7,10.5
1983-02-11,16.8,1983.0,2.0,11.0,4.0,6,42.0,Friday,Winter,0.87,0.5,-0.43,-0.9,17.69,14.57,2.71,2.85,0.9,0.8,15.9,17.2,22.5,16.0,12.6,9.1
1983-02-12,13.8,1983.0,2.0,12.0,5.0,6,43.0,Saturday,Winter,0.87,0.5,-0.97,-0.22,17.53,14.68,2.93,2.75,-3.0,-1.1,16.8,15.9,17.2,14.9,13.8,10.5
